Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-cotton-gap-gray-jacket/67278458?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201026096/retina.jpg,Outerwear,"['Motorcycle style', 'Solid', 'Gray']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,6.99,Gap
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-jacket/69233766?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207147272/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-ann-taylor-loft-pink-jacket/69087826?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/206608146/retina.jpg,Outerwear,"['Boho', 'Parka', 'Solid', 'Pink']",No Fabric Content,Size XS ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-wool-ann-taylor-gray-wool-blazer/68736222?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/205518541/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","85% Wool, 10% Nylon, 5% Lycra",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-coldwater-creek-tan-denim-jacket/68483486?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/204936874/retina.jpg,Outerwear,"['Jacket', 'Floral Print', 'Tan']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,9.99,Coldwater Creek
"https://www.thredup.com/product/women-linen-ann-taylor-loft-tan-blazer/68307420?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/156539468/retina.jpg,Outerwear,"['Work', 'Jacket', 'Tan']",100% Linen,Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-gray-wool-blazer/68103803?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203537023/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Gray and Brown']","98% Virgin Wool, 2% Lycra",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-talbots-black-jacket/68071159?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/165080604/retina.jpg,Outerwear,"['Classic', 'Black']","80% Polyester, 7% Rayon, 7% Wool, 6% Other",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-cotton-pleione-gray-vest/68065201?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203484677/retina.jpg,Outerwear,"['Boho', 'Utility jacket', 'Solid', 'Gray']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,9.99,Pleione
"https://www.thredup.com/product/women-polyester-tahari-by-asl-black-blazer/68059687?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184948094/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Black']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Tahari by ASL
"https://www.thredup.com/product/women-polyester-grace-dane-lewis-black-blazer/67971700?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/189669426/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Black']","63% Polyester, 33% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Grace Dane Lewis
"https://www.thredup.com/product/women-cotton-talbots-black-jacket/67971690?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/185236189/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-brown-jacket/67928148?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203076445/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Brown']","99% Cotton, 1% Spandex",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-jg-hook-black-blazer/67912942?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202989271/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']","62% Polyester, 32% Rayon, 6% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,JG HOOK
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-tan-jacket/67908334?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203208633/retina.jpg,Outerwear,"['Utility jacket', 'Solid', 'Tan']","97% Cotton, 3% Spandex",Size XS ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-viscose-talbots-brown-tuxedo-vest/67899721?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/172979087/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Brown']","51% Viscose, 45% Polyester, 4% Lycra",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-triacetate-ann-taylor-black-blazer/67898011?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184689237/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","71% Triacetate, 29% Polyester",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-halogen-tan-blazer/67857236?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202810664/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Tan']","65% Polyester, 33% Viscose, 2% Spandex",Size 0 ,Detailed measurements are not available for this item.,9.99,Halogen
"https://www.thredup.com/product/women-polyester-caslon-black-blazer/67845563?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202754798/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","49% Polyester, 48% Viscose, 3% Lycra Spandex",Size 0 ,Detailed measurements are not available for this item.,9.99,Caslon
"https://www.thredup.com/product/women-linen-talbots-tan-blazer/67826976?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202707072/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","55% Linen, 45% Viscose",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-polyester-tahari-by-asl-gray-blazer/67817247?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202676871/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","56% Polyester, 44% Rayon",Size 2 ,Detailed measurements are not available for this item.,9.99,Tahari by ASL
"https://www.thredup.com/product/women-polyester-kasper-brown-blazer/67803506?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/162508766/retina.jpg,Outerwear,"['Work', 'Jacket', 'Brown']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,9.99,Kasper
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-gray-wool-blazer/67772299?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202575724/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Gray']",100% Virgin Wool,Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-talbots-black-blazer/67739544?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202514700/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-polyester-alfani-purple-blazer/67686644?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202377887/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Purple and Brown']","89% Polyester, 11% Rayon",Size 2 ,Detailed measurements are not available for this item.,9.99,Alfani
"https://www.thredup.com/product/women-cotton-talbots-tan-blazer/67667952?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202237333/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Tan']","95% Cotton, 5% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-cotton-talbots-tan-blazer/67667949?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202217223/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']","98% Cotton, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-polyester-talbots-green-jacket/67622008?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202072586/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Green']","46% Polyester, 45% Viscose, 9% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-polyester-anne-klein-black-blazer/67620822?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/202198365/retina.jpg,Outerwear,"['Ruffle accents', 'Frills & ruffles', 'Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","52% Polyester, 44% Wool, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Anne Klein
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-brown-wool-blazer/67582143?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201944153/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Brown']","95% Virgin Wool, 5% Lycra",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-viscose-banana-republic-todd-duncan-gray-blazer/67465218?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/173958490/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Gray and Brown']","43% Viscose, 40% Wool, 17% Acrylic",Size 0 ,Detailed measurements are not available for this item.,9.99,Banana Republic + Todd Duncan
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-tan-blazer/67398625?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201396761/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","63% Polyester, 34% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory
"https://www.thredup.com/product/women-acrylic-jjill-brown-blazer/67319145?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201159518/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Brown and Gray']","77% Acrylic, 12% Wool, 11% Polyester",Size XS ,Detailed measurements are not available for this item.,9.99,J.jill
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-tan-blazer/67246291?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200914054/retina.jpg,Outerwear,"['Work', 'Jacket', 'Tan']","64% Polyester, 34% Rayon, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-ann-taylor-gray-blazer/67180673?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200864150/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","50% Polyester, 50% Rayon",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-wool-ann-taylor-brown-wool-blazer/67155847?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200610139/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Brown and Black']","91% Wool, 9% Cashmere",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-gap-black-jacket/67127972?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/170942169/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black and Blue']","51% Polyester, 49% Wool",Size 0 ,Detailed measurements are not available for this item.,9.99,Gap
"https://www.thredup.com/product/women-wool-chadwicks-tan-wool-coat/67070665?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182696332/retina.jpg,Outerwear,"['Work', 'Peacoat style', 'Tan']","80% Wool, 20% Nylon",Size 2 ,Detailed measurements are not available for this item.,9.99,Chadwicks
"https://www.thredup.com/product/women-wool-ann-taylor-blue-wool-blazer/66995144?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200161008/retina.jpg,Outerwear,"['Bow accents', 'Bow & tie', 'Dry clean only', 'Work', 'Jacket', 'Solid', 'Blue']","56% Wool, 44% Rayon",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-wool-ann-taylor-gray-wool-blazer/66942628?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200001869/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","55% Wool, 43% Polyester, 2% Spandex",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
